GeneID	BaseMean	Log2FC	StdErr	Wald_Stats	Pval	P_adj	Name	Notes
ECs4442	15720.26327	2.597133324	0.335346793	7.744619543	9.59E-15	7.04E-14	glyS	glycyl-tRNA synthetase subunit beta
ECs5573	251.1071839	2.172446659	0.51885172	4.187027957	2.83E-05	8.63E-05	glyT	tRNA
ECs5515	31.60523531	1.549876631	0.822715772	1.883854283	0.059584689	0.102641268	glyU	tRNA
ECs5587	341.9822008	-0.207159357	0.372275787	-0.556467448	0.577891342	0.681153687	glyV	tRNA
ECs5468	14637.61783	1.771764003	0.327830895	5.404505893	6.50E-08	2.72E-07	glyW	tRNA
ECs5588	136.0637763	0.332905588	0.516732144	0.644251751	0.519412198	0.62674021	glyX	tRNA
ECs5589	111.8551364	0.610528486	0.58247469	1.048163115	0.294563461	0.399923133	glyY	tRNA
ECs0249	2925.757052	-0.620102414	0.285004927	-2.175760332	0.029573186	0.054631614	gmhA	phosphoheptose isomerase
ECs4523	13136.04866	0.641434671	0.294130722	2.180780933	0.029199624	0.054015309	gmk	guanylate kinase
ECs4286	501.8877258	-2.766283252	0.343963144	-8.042382749	8.81E-16	7.00E-15	gntK	gluconate kinase
ECs0783	353605.6185	1.458952329	0.316276696	4.612898608	3.97E-06	1.35E-05	gpmA	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase"
ECs4486	7059.999849	-0.166451438	0.244937377	-0.679567325	0.496778465	0.606546848	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
ECs4060	9388.333655	2.047387878	0.350839693	5.835679148	5.36E-09	2.47E-08	greA	transcription elongation factor GreA
ECs4248	1695.875388	-0.140849077	0.34349835	-0.41004295	0.681774441	0.766358677	greB	transcription elongation factor GreB
ECs4577	1015.475618	3.897952296	0.438281134	8.893725955	5.91E-19	5.75E-18	grlA	hypothetical protein
ECs5124	217564.3961	-0.158077234	0.336097724	-0.470331166	0.638118434	0.730339105	groEL	molecular chaperone GroEL
ECs5123	20060.00193	-0.376636257	0.371694694	-1.013294683	0.310919426	0.416587361	groES	co-chaperonin GroES
ECs0929	1834.302167	-1.474371535	0.37959591	-3.884055379	0.000102728	0.000289405	grxA	glutaredoxin
ECs3369	28844.85314	3.418310801	0.38720098	8.828259676	1.06E-18	1.02E-17	guaA	GMP synthase
ECs3564	2173.805252	-2.117730795	0.359245727	-5.894936635	3.75E-09	1.77E-08	gutQ	D-arabinose 5-phosphate isomerase
ECs4634	29120.94062	0.519936441	0.295232114	1.761110722	0.078219665	0.130221658	gyrB	DNA gyrase subunit B
ECs4389	26327.86202	2.260865543	0.301797331	7.491337115	6.82E-14	4.71E-13	hdeB	acid-resistance protein
ECs1046	5619.293095	-0.411551421	0.262955886	-1.565096817	0.11756021	0.185713544	helD	DNA helicase IV
ECs1715	6146.485325	0.650547374	0.261661973	2.486212907	0.01291107	0.025693884	hemA	glutamyl-tRNA reductase
ECs4735	7843.35375	-1.074378696	0.238002085	-4.514156657	6.36E-06	2.11E-05	hemC	porphobilinogen deaminase
ECs4734	5708.244973	-0.758919676	0.244442435	-3.104696931	0.001904741	0.004433194	hemD	uroporphyrinogen-III synthase
ECs4920	2339.146878	-0.047385791	0.285056424	-0.166233022	0.867973573	0.910034707	hemE	uroporphyrinogen decarboxylase
ECs4778	1708.605468	0.774838752	0.29929861	2.588848482	0.009629746	0.019827672	hemG	protoporphyrinogen oxidase
ECs0528	1053.591563	0.046478349	0.372463239	0.124786405	0.90069265	0.931875774	hemH	ferrochelatase
ECs5148	6738.708142	-0.414967782	0.25927058	-1.600520129	0.109483245	0.175050214	hfq	RNA-binding protein Hfq
ECs2821	4567.936992	1.888843693	0.328360853	5.752341291	8.80E-09	3.98E-08	hisD	histidinol dehydrogenase
ECs2820	3618.315621	1.452992407	0.284581651	5.105713613	3.30E-07	1.29E-06	hisG	ATP phosphoribosyltransferase
ECs2824	2855.743792	2.511524004	0.375889375	6.681550936	2.36E-11	1.34E-10	hisH	imidazole glycerol phosphate synthase subunit HisH
ECs5551	25.05918543	2.706520841	0.818418461	3.307013428	0.000942964	0.002310005	hisR	tRNA
ECs3376	24789.68432	1.536459623	0.318864462	4.818535161	1.45E-06	5.21E-06	hisS	histidyl-tRNA synthetase
pO157p18	2647.490801	-1.360986911	0.249688562	-5.45073792	5.02E-08	2.59E-07	hlyA	hemolysin A
pO157p19	1402.796974	-2.345472281	0.257819617	-9.097338336	9.26E-20	1.30E-18	hlyB	hemolysin B
pO157p17	515.111355	-1.553363873	0.293791572	-5.287298952	1.24E-07	6.08E-07	hlyC	hemolysin C
pO157p20	1937.108755	-1.978873205	0.288299856	-6.863941013	6.70E-12	4.69E-11	hlyD	hemolysin D
ECs1677	88.74546191	-0.346046087	0.620768047	-0.55744829	0.57722118	0.680512066	hlyE	hemolysin E
ECs4387	8270.365109	3.062941213	0.322717538	9.491090053	2.29E-21	2.60E-20	hmuV	hemin importer ATP-binding protein
ECs4233	261.6620137	0.869933011	0.4277915	2.033544404	0.041997552	0.074947133	hofQ	outer membrane porin HofQ
ECs0678	5270.370962	2.762522117	0.331580675	8.331372505	7.99E-17	6.82E-16	holA	DNA polymerase III subunit delta
ECs3392	32174.02763	3.139828017	0.283508782	11.07488803	1.66E-28	2.94E-27	hscA	chaperone protein HscA
ECs3393	8695.008351	2.250034678	0.262808841	8.561487759	1.11E-17	1.00E-16	hscB	co-chaperone HscB
ECs4243	2023.58925	0.74091442	0.277169995	2.673140792	0.007514471	0.015778638	hslO	Hsp33-like chaperonin
ECs4858	29136.76462	0.116361944	0.415077501	0.280337874	0.779218296	0.842284525	hslU	ATP-dependent protease ATP-binding protein HslU
ECs3878	350.5413064	-0.036047056	0.379446349	-0.094999085	0.924315554	0.949956836	hybD	hydrogenase 2 maturation endopeptidase
ECs3573	1798.626578	-0.458790825	0.264051262	-1.737506657	0.08229778	0.136172742	hycI	hydrogenase 3 maturation protease
ECs3345	10.80470532	5.631751213	1.4176878	3.972490426	7.11E-05	0.000204963	hyfA	hydrogenase 4 membrane subunit
ECs3347	15.40015276	1.1095207	1.14427478	0.969627855	0.332232023	0.4405597	hyfE	hydrogenase 4 membrane subunit
ECs3582	502.8516049	3.064713838	0.357612157	8.569937499	1.04E-17	9.33E-17	hypA	hydrogenase nickel incorporation protein
ECs3876	123.91533	-0.473845556	0.442130989	-1.071731158	0.283840802	0.387994667	hypA	hydrogenase nickel incorporation protein HybF
ECs2419	26786.42062	-0.983160043	0.328385299	-2.99392222	0.002754161	0.00624623	ihfA	integration host factor subunit alpha
ECs0995	10305.26421	0.547257468	0.318702091	1.717144264	0.085952816	0.141355665	ihfB	integration host factor subunit beta
ECs0029	47794.05938	2.040340125	0.322313784	6.330291248	2.45E-10	1.27E-09	ileS	isoleucyl-tRNA synthetase
ECs5558	4.850224786	-1.142072268	1.402200442	-0.814485742	0.415366737	0.526904006	ileT	tRNA
ECs5528	21.68922529	2.804463832	0.952839236	2.943270728	0.003247643	0.007279942	ileU	tRNA
ECs5367	14.27698682	-1.330041648	1.30708554	-1.01756282	0.308885764	0.414581414	ileV	tRNA
ECs5519	11.04770907	1.593104447	1.425000361	1.11796775	0.263580767	0.36589611	ileX	tRNA
ECs5504	1.005058537	1.713769547	1.682148197	1.018798195	0.308298783	0.414307607	ileY	tRNA
ECs5403	5.477597776	-0.826916484	1.39830415	-0.591370972	0.554271886	0.65992882	ileZ1	tRNA
ECs5408	19.70873909	2.25197636	0.871140803	2.585088832	0.009735391	0.020014721	ileZ2	tRNA
ECs5429	6.484859308	-0.301500933	1.388732833	-0.217105065	0.828126466	0.879630678	ileZ3	tRNA
ECs5434	5.971631685	-1.621715419	1.297753285	-1.249633068	0.211433618	0.304133013	ileZ4	tRNA
ECs5449	0.776555466	1.519289986	1.680531866	0.904053066	0.365967264	NA	ileZ5	tRNA
ECs5455	4.971435677	0.070542441	1.515382178	0.046550925	0.962871146	0.976409829	ileZ6	tRNA
ECs5473	11.88065696	1.631755567	1.293187122	1.261809323	0.207017407	0.299640662	ileZ7	tRNA
ECs0082	497.7092757	1.650450774	0.351562935	4.694609731	2.67E-06	9.35E-06	ilvH	acetolactate synthase small subunit
ECs4703	123.3914084	1.245308612	0.596880812	2.086360605	0.036945971	0.06688111	ilvM	acetolactate synthase 2 regulatory subunit
ECs0969	21143.54753	2.543823028	0.36388473	6.990738601	2.73E-12	1.68E-11	infA	translation initiation factor IF-1
ECs4049	38954.73004	3.145186996	0.346506133	9.0768581	1.12E-19	1.15E-18	infB	translation initiation factor IF-2
ECs2425	126533.1118	1.82715955	0.27876913	6.554382656	5.59E-11	3.07E-10	infC	translation initiation factor IF-3
ECs1713	14686.42124	2.716229789	0.302410592	8.981926767	2.66E-19	2.65E-18	ipk	4-diphosphocytidyl-2C-methyl-D-erythritol kinase
ECs5285	464.01749	0.464372874	0.374078207	1.241379115	0.214465731	0.307541129	iraD	DNA replication/recombination/repair protein
pO157p56	345.1590019	0.485613952	0.339126389	1.43195566	0.152156511	0.257092037	IS3	transposase Tra5
pO157p60	163.2274782	0.258809789	0.455386167	0.56833037	0.569810661	0.672788491	IS629	hypothetical protein
ECs3394	12509.82698	2.633694142	0.452716262	5.817538192	5.97E-09	2.74E-08	iscA	iron-sulfur cluster assembly protein
ECs3601	1709.484083	2.606752248	0.382673423	6.811950057	9.63E-12	5.65E-11	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
ECs3600	766.4761579	2.129185899	0.439629807	4.843133619	1.28E-06	4.65E-06	ispF	"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
ECs2438	787.0430347	0.005436387	0.3235016	0.016804822	0.986592323	0.990437616	katE	hydroperoxidase II
ECs0723	1586.417019	-0.714927719	0.325030286	-2.199572623	0.027837231	0.051636346	kdpD	sensor protein KdpD
ECs0727	1.148178051	1.139847798	1.686783138	0.675752426	0.499197844	0.608418463	kdpF	potassium-transporting ATPase subunit F
ECs1936	15.96101393	-1.096707127	1.249691393	-0.877582364	0.380170403	0.491122562	kil	FtsZ inhibitor protein
pO157p42	19.895191	-0.75889678	0.864557943	-0.877785909	0.380059913	0.526438607	klcA	antirestriction protein antirestriction protein|hypothetical protein
ECs0056	6710.919376	1.393135837	0.263731519	5.282401755	1.28E-07	5.19E-07	ksgA	dimethyladenosine transferase
ECs0395	230.6610236	-1.402441762	0.411672065	-3.406696448	0.000657542	0.001661984	lacA	galactoside O-acetyltransferase
ECs0398	338.558245	-0.399352698	0.391486144	-1.020094081	0.307683843	0.413892542	lacI	lac repressor
ECs0396	287.6044483	-1.574148315	0.366733064	-4.292354491	1.77E-05	5.53E-05	lacY	galactoside permease
ECs3241	1433.99709	-1.842731428	0.328661197	-5.606781216	2.06E-08	8.97E-08	lacY	galactoside permease
ECs0397	379.0198563	-0.956769851	0.378265335	-2.529361699	0.01142702	0.023054364	lacZ	beta-D-galactosidase
ECs5019	51355.89004	-7.008387041	0.390055115	-17.96768398	3.49E-72	3.09E-70	lamB	maltoporin
ECs1932	4.05272901	-0.627796182	1.612969863	-0.389217552	0.69711522	0.778004455	lar	restriction alleviation and modification protein
ECs1688	1921.794281	-0.281139916	0.297996764	-0.943432781	0.345459582	0.454423852	ldcA	"L,D-carboxypeptidase A"
ECs4588	1958.904215	-1.229519527	0.340054467	-3.615654682	0.00029959	0.000796305	Ler	hypothetical protein
pO157p28	1336.264219	1.115193201	0.258630268	4.311920687	1.62E-05	6.34E-05	letA	plasmid maintenance protein CcdA
pO157p29	444.4764799	-0.017961338	0.325590131	-0.055165485	0.956006626	0.987270204	letB	cytotoxic protein cytotoxic protein|plasmid maintenance protein CcdB
ECs0075	2699.566281	3.433746534	0.428627568	8.01102586	1.14E-15	8.98E-15	leuD	3-isopropylmalate dehydratase small subunit
ECs0080	661.7292184	-2.455274008	0.36078812	-6.805307242	1.01E-11	5.90E-11	leuO	leucine transcriptional activator
ECs5594	23.41803307	3.494482648	1.120007405	3.120053163	0.001808184	0.004230306	leuQ	tRNA
ECs0680	38134.46314	1.477518006	0.303049422	4.875501808	1.09E-06	3.98E-06	leuS	leucyl-tRNA synthetase
ECs5552	112.2416926	1.614607	0.480419843	3.36082496	0.000777101	0.001939703	leuT1	tRNA
ECs5554	418.3972088	3.266400935	0.400005658	8.165886833	3.19E-16	2.62E-15	leuT2	tRNA
ECs5522	277.324366	3.950900573	0.58331382	6.773198987	1.26E-11	7.29E-11	leuU	tRNA
ECs5389	134.5219899	3.753488464	0.56317871	6.664826631	2.65E-11	1.49E-10	leuW	tRNA
ECs5590	1.548305578	1.422947556	1.699983848	0.837035926	0.402572374	0.514413884	leuX	tRNA
ECs5466	32.23982196	2.843556651	0.937392487	3.033474976	0.002417548	0.005538549	leuZ	tRNA
ECs5317	6394.78225	-6.730261524	0.288455295	-23.33207828	2.10E-120	1.26E-117	lgoR	hypothetical protein
ECs3283	2787.067872	0.443857358	0.319423888	1.389555928	0.164663767	0.247201308	ligA	NAD-dependent DNA ligase LigA
ECs0668	830.0200038	1.286646228	0.328687545	3.914496449	9.06E-05	0.000257633	lipB	lipoate-protein ligase B
ECs4301	275.3717561	3.86784713	0.509706405	7.588382435	3.24E-14	2.30E-13	livF	ABC transporter ATP-binding protein
ECs4302	289.5766422	3.690503481	0.488640385	7.552596123	4.27E-14	3.00E-13	livG	ABC transporter ATP-binding protein
ECs4303	595.9789401	3.934803722	0.438690768	8.969424498	2.98E-19	2.95E-18	livM	leucine/isoleucine/valine transporter permease
ECs4483	1950.700839	-3.800871589	0.314720475	-12.0769759	1.40E-33	3.14E-32	lldD	L-lactate dehydrogenase
ECs4482	717.9133023	-4.324493178	0.365670246	-11.82621015	2.86E-32	6.06E-31	lldR	DNA-binding transcriptional repressor LldR
ECs0695	5626.443792	1.434430994	0.30545119	4.696105435	2.65E-06	9.29E-06	lnt	apolipoprotein N-acyltransferase
ECs0976	1830.643406	0.674829882	0.268629359	2.512122594	0.012000739	0.024068223	lolA	outer-membrane lipoprotein carrier protein
ECs1714	1637.979873	1.285463303	0.306835749	4.1894183	2.80E-05	8.55E-05	lolB	outer membrane lipoprotein LolB
ECs1495	1363.568407	2.448529007	0.360485761	6.792304367	1.10E-11	6.45E-11	lolD	lipoprotein transporter ATP-binding protein
ECs0120	69870.19473	1.393810204	0.304895825	4.571430931	4.84E-06	1.64E-05	lpdA	dihydrolipoamide dehydrogenase
ECs0184	4742.154658	1.969998703	0.249273127	7.902972651	2.72E-15	2.09E-14	lpxB	lipid-A-disaccharide synthase
ECs0100	88946.75443	0.262246252	0.258134917	1.015927078	0.309664113	0.415316933	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
ECs0181	25366.9992	2.309151418	0.256359302	9.00748051	2.11E-19	2.14E-18	lpxD	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
ECs0998	1542.742357	3.146281525	0.341759207	9.206135379	3.38E-20	3.60E-19	lpxK	tetraacyldisaccharide 4'-kinase
ECs0030	2780.126727	1.841700508	0.270344718	6.812415345	9.60E-12	5.64E-11	lspA	lipoprotein signal peptidase
ECs3762	22903.94508	2.740791201	0.336389778	8.147664938	3.71E-16	3.04E-15	lysS	lysyl-tRNA synthetase
ECs5111	18431.19256	-0.709756105	0.302862547	-2.343492492	0.019104147	0.036839333	lysS	lysyl-tRNA synthetase
ECs5392	7015.571584	1.88589178	0.329697219	5.720071849	1.06E-08	4.78E-08	lysT	tRNA
ECs5494	113.0138926	2.594612157	0.650353327	3.989542374	6.62E-05	0.00019145	lysV	tRNA
ECs5394	72.35061448	3.085081576	0.558747286	5.521425616	3.36E-08	1.44E-07	lysW	tRNA
ECs5396	66.17379538	3.902179878	0.720517137	5.415804395	6.10E-08	2.56E-07	lysY	tRNA
ECs5397	2783.540892	3.323595347	0.297295779	11.17942328	5.14E-29	9.30E-28	lysZ	tRNA
ECs4120	1839.284791	1.567139048	0.30637971	5.1150223	3.14E-07	1.23E-06	maf	Maf-like protein
ECs1465	2902.876621	-0.604557139	0.285160588	-2.12005854	0.034001109	0.062111448	maf	Maf-like protein
ECs5017	26859.42039	-6.774767206	0.364416117	-18.59074529	3.82E-77	3.97E-75	malE	maltose ABC transporter periplasmic protein
ECs5016	11397.58774	-6.530448165	0.369250505	-17.68568515	5.41E-70	4.43E-68	malF	maltose transporter membrane protein
ECs5015	8229.173524	-5.995241964	0.329947768	-18.17027586	8.88E-74	8.14E-72	malG	maltose transporter permease
ECs5018	12854.94162	-7.4963831	0.293223019	-25.56546592	3.70E-144	2.00E-140	malK	maltose/maltodextrin transporter ATP-binding protein
ECs4258	2621.266032	-2.73809087	0.276316208	-9.909266239	3.79E-23	4.76E-22	malQ	4-alpha-glucanotransferase
ECs4454	1465.453303	-3.173840699	0.315558055	-10.05786621	8.48E-24	1.10E-22	malS	periplasmic alpha-amylase
ECs3641	1914.268252	0.436833354	0.311480051	1.402444082	0.160782678	0.242519103	mazG	nucleoside triphosphate pyrophosphohydrolase
ECs1425	518.9609396	2.318875435	0.342115269	6.778053034	1.22E-11	7.06E-11	mdoC	glucans biosynthesis protein
ECs5063	86.0369351	-0.077683358	0.626710756	-0.123954085	0.90135163	0.932200949	mdtO	multidrug efflux system protein MdtO
ECs3212	2523.19929	2.075650064	0.28869761	7.18970297	6.49E-13	4.21E-12	mepA	penicillin-insensitive murein endopeptidase
ECs4870	4489.660959	-2.040267742	0.326313217	-6.252482698	4.04E-10	2.05E-09	metF	"5,10-methylenetetrahydrofolate reductase"
ECs2920	13705.92702	2.378074497	0.292532927	8.129254114	4.32E-16	3.52E-15	metG	methionyl-tRNA synthetase
ECs4937	13140.50268	-0.613384629	0.255657633	-2.399242379	0.016429036	0.032046396	metH	B12-dependent methionine synthase
ECs0201	3354.210734	0.025202747	0.315498616	0.079882275	0.936330888	0.957756008	metN	DL-methionine transporter ATP-binding protein
ECs0199	28545.46001	0.707012522	0.34195524	2.067558676	0.038681541	0.069557333	metQ	DL-methionine transporter substrate-binding subunit
ECs5390	202.5342189	2.147119624	0.550107408	3.903091633	9.50E-05	0.000269236	metT	tRNA
ECs5386	2.851835367	1.433512095	1.592944928	0.899913155	0.368166469	0.479165648	metU	tRNA
ECs5514	257.0341442	2.826034134	0.398048426	7.099724433	1.25E-12	7.90E-12	metV	tRNA
ECs5513	131.7094397	3.607021556	0.531253685	6.789640539	1.12E-11	6.56E-11	metW	tRNA
ECs5521	1664.839137	2.409138341	0.368092339	6.544929318	5.95E-11	3.26E-10	metY	tRNA
ECs5512	20.16905126	1.384114387	0.961478749	1.439568361	0.149989556	0.229373342	metZ	tRNA
ECs3041	25414.72448	-6.92715623	0.358274745	-19.33476008	2.74E-83	3.70E-81	mglA	galactose/methyl galaxtoside transporter ATP-binding protein
ECs3042	52281.87877	-7.22741238	0.332677749	-21.7249648	1.19E-104	2.93E-102	mglB	galactose-binding transport protein
ECs3040	2159.694546	-6.1892457	0.312521733	-19.80420893	2.74E-87	3.90E-85	mglC	beta-methylgalactoside transporter inner membrane protein
ECs1047	25513.93887	-1.369616432	0.371067158	-3.691020356	0.000223356	0.000603162	mgsA	methylglyoxal synthase
ECs0402	45.15935034	-2.192265707	0.679259866	-3.227433001	0.001249063	0.002990236	mhpA	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
ECs0403	22.35952377	-0.608572537	0.886838887	-0.686226716	0.492570153	0.602376658	mhpB	"2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase"
ECs0405	23.64225312	-0.822505622	1.12088874	-0.733797738	0.46307202	0.572777625	mhpD	2-keto-4-pentenoate hydratase
ECs0401	5028.243525	-7.180736287	0.346021963	-20.75225582	1.17E-95	2.26E-93	mhpR	MhpR family transcriptional regulator
ECs5147	14952.65688	-0.732605865	0.253930193	-2.885067969	0.003913292	0.00863959	miaA	tRNA delta(2)-isopentenylpyrophosphate transferase
ECs5485	131.2854317	3.558946791	1.312254139	2.712086544	0.006686113	0.014154672	micF	miscRNA
ECs1670	11573.61833	-0.421783101	0.273904754	-1.53988967	0.123587249	0.193819493	minC	septum formation inhibitor
ECs1668	1554.358278	-0.933969967	0.490356896	-1.904673869	0.056822478	0.09835289	minE	cell division topological specificity factor MinE
ECs3673	2342.181548	0.647373954	0.26896609	2.406898032	0.016088661	0.031450513	mltA	murein transglycosylase A
ECs3839	1238.366257	1.898669156	0.298518541	6.360305619	2.01E-10	1.05E-09	mltC	murein transglycosylase C
ECs0207	10078.20261	1.889347339	0.243951396	7.744769521	9.58E-15	7.04E-14	mltD	membrane-bound lytic murein transglycosylase D
ECs1605	5800.173615	2.714624646	0.336653867	8.063548083	7.41E-16	5.94E-15	mnmA	tRNA-specific 2-thiouridylase MnmA
ECs0859	6756.923501	-1.607551097	0.306708183	-5.24130489	1.59E-07	6.43E-07	moaA	molybdenum cofactor biosynthesis protein A
ECs0861	133.0902403	-0.154564167	0.449685251	-0.343716336	0.731059625	0.806013353	moaC	molybdenum cofactor biosynthesis protein MoaC
ECs0862	70.54805917	0.003865178	0.642495743	0.006015882	0.99520005	0.996365357	moaD	molybdopterin synthase small subunit
ECs0863	128.0318153	-0.186365633	0.534593294	-0.348611991	0.727380625	0.802775311	moaE	molybdopterin guanine dinucleotide biosynthesis protein MoaE
ECs4780	609.8681525	-1.571922865	0.29368093	-5.352485315	8.68E-08	3.58E-07	mobA	molybdopterin-guanine dinucleotide biosynthesis protein MobA
ECs0791	674.8842323	0.950210796	0.343029113	2.770058754	0.005604618	0.012053829	modA	molybdate transporter periplasmic protein
ECs0793	658.0080052	0.129660548	0.329573588	0.393419113	0.694009955	0.77591977	modC	molybdate transporter ATP-binding protein
ECs0009	5869.127939	-0.422976331	0.308951899	-1.369068557	0.170977846	0.254911568	mogA	molybdenum cofactor biosynthesis protein MogA
ECs2599	39.56322225	0.855769325	0.695135922	1.231082007	0.218292194	0.31220055	motB	flagellar motor protein MotB
ECs0086	12762.51737	-0.545242649	0.251570891	-2.167351904	0.030208032	0.055728255	mraW	S-adenosyl-methyltransferase MraW
ECs0091	3588.085658	0.768289864	0.299208517	2.567740621	0.010236372	0.020885905	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase
ECs4238	3853.62287	2.465613577	0.299914577	8.221052798	2.02E-16	1.68E-15	mrcA	peptidoglycan synthetase
ECs4156	3659.349921	-0.585377704	0.348953048	-1.677525697	0.093439729	0.15227945	mscL	large-conductance mechanosensitive channel
ECs2709	298.1962439	-1.232937771	0.411515827	-2.99608834	0.002734672	0.006204631	msrP	sulfite oxidase subunit YedY
ECs4087	1290.634405	-0.279214834	0.300001505	-0.930711444	0.352002848	0.461683658	mtgA	monofunctional biosynthetic peptidoglycan transglycosylase
ECs4477	2147.207535	-1.118020031	0.336546238	-3.322039903	0.000893619	0.002203747	mtlR	mannitol repressor protein
ECs1007	10382.38805	1.494426201	0.314302368	4.754740509	1.99E-06	7.04E-06	mukB	cell division protein MukB
ECs4899	3019.989322	0.399901183	0.317454036	1.259713652	0.207772679	0.300412301	murB	UDP-N-acetylenolpyruvoylglucosamine reductase
ECs0095	5329.445741	0.921748309	0.246940987	3.732666331	0.000189464	0.000515497	murC	UDP-N-acetylmuramate--L-alanine ligase
ECs0092	6013.768492	0.484670507	0.275503431	1.759217679	0.078540543	0.130675421	murD	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
ECs0089	11678.08484	0.777428934	0.323584989	2.402549442	0.016281233	0.031792488	murE	"UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase"
ECs0090	6455.243617	1.218017288	0.310013406	3.928918117	8.53E-05	0.000243687	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
ECs0094	3112.983963	0.860996828	0.26224177	3.283217726	0.001026294	0.002490454	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase
ECs5146	3849.782454	1.288440419	0.320838157	4.015857816	5.92E-05	0.000172989	mutL	DNA mismatch repair protein
ECs0677	1562.598507	2.05551419	0.27946785	7.355100748	1.91E-13	1.27E-12	nadD	nicotinic acid mononucleotide adenylyltransferase
ECs2446	4379.264055	1.314976326	0.324417334	4.053347921	5.05E-05	0.000148747	nadE	NAD synthetase
ECs0707	7686.243281	-1.720846028	0.259104863	-6.641504159	3.10E-11	1.74E-10	nagA	N-acetylglucosamine-6-phosphate deacetylase
ECs0708	9324.024587	-1.329825737	0.31294238	-4.249426799	2.14E-05	6.62E-05	nagB	glucosamine-6-phosphate deaminase
ECs3092	29.38443912	0.000753661	0.860929792	0.000875403	0.999301529	0.999342932	napB	citrate reductase cytochrome c-type subunit
ECs3094	9.26936183	0.049576494	1.335707503	0.03711628	0.970392291	0.980355214	napG	quinol dehydrogenase periplasmic component
ECs3093	45.95516445	0.23287015	0.620978895	0.375004935	0.707656796	0.787109934	napH	quinol dehydrogenase membrane component
ECs3380	1331.593418	0.210826343	0.380441132	0.554162853	0.579467399	0.682555226	ndk	nucleoside diphosphate kinase
ECs0601	1365.721106	0.323746108	0.278797722	1.161222214	0.245551543	0.343960373	nfrB	bacteriophage N4 adsorption protein B
ECs0017	25616.48327	0.648774138	0.34944337	1.856593067	0.063369071	0.108366521	nhaA	pH-dependent sodium/proton antiporter
ECs1681	4070.205667	1.174103706	0.341476562	3.438314181	0.000585348	0.001494171	nhaB	sodium/proton antiporter
ECs0018	13487.01481	1.500638423	0.322154164	4.658137602	3.19E-06	1.10E-05	nhaR	transcriptional activator NhaR
pO157p54	5063.895855	0.176888774	0.276068934	0.640741324	0.521690761	0.62348408	nikB	NikB
ECs4345	37.49565404	1.545168067	1.101541463	1.402732552	0.160696606	0.242456888	nikC	nickel transporter permease NikC
ECs4346	57.61842123	3.037432828	0.785860448	3.865104592	0.000111042	0.000311365	nikD	nickel transporter ATP-binding protein NikD
ECs4347	170.8019236	0.097306166	0.459724643	0.211661844	0.832370857	0.882287708	nikE	nickel transporter ATP-binding protein NikE
ECs4217	27.56735972	0.273002603	0.745049573	0.366422065	0.714050157	0.792753962	nirD	nitrite reductase small subunit
ECs1815	7014.90845	-0.658377616	0.368176336	-1.788212745	0.073741691	0.123565305	nleF	hypothetical protein
ECs1996	1299.148628	-2.643097909	0.336255552	-7.860384448	3.83E-15	2.91E-14	nleG	hypothetical protein
ECs3596	4232.33774	-2.475188111	0.247226587	-10.01182007	1.35E-23	1.74E-22	nlpD	Nlp family transcriptional regulator
ECs0194	1870.066569	-1.180363531	0.282229301	-4.182285555	2.89E-05	8.79E-05	nlpE	lipoprotein involved with copper homeostasis and adhesion
ECs3118	24673.93565	2.143162283	0.3721361	5.759081918	8.46E-09	3.83E-08	nrdB	ribonucleotide-diphosphate reductase subunit beta
ECs3539	48858.50303	2.36469438	0.405284718	5.834649754	5.39E-09	2.49E-08	nrdF	ribonucleotide-diphosphate reductase subunit beta
ECs5214	5634.180674	1.436696267	0.324911896	4.421802594	9.79E-06	3.16E-05	nrdG	anaerobic ribonucleotide reductase-activating protein
ECs3537	3941.469001	0.919126467	0.359825097	2.554370093	0.010638012	0.021640092	nrdI	ribonucleotide reductase stimulatory protein
ECs0466	996.7164083	-0.458333521	0.282402313	-1.622980763	0.104593517	0.16802683	nrdR	transcriptional regulator NrdR
ECs5052	1250.008793	-2.679324063	0.308094703	-8.696430159	3.42E-18	3.18E-17	nrfA	cytochrome c552
ECs2575	5198.473297	2.065287371	0.274222099	7.531440301	5.02E-14	3.50E-13	ntpA	dATP pyrophosphohydrolase
ECs4919	898.1191348	0.484349781	0.345962123	1.400008119	0.161510887	0.243346069	nudC	NADH pyrophosphatase
ECs4239	8267.630544	0.159759688	0.294767563	0.541985306	0.587828628	0.689710423	nudE	ADP-ribose diphosphatase NudE
